Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
com.kronotop.redis.BaseHandlerTest,tearDown,23 -> 91,f0376680f5b066951cb02fe1c198f60032a0be3a -> 6111512e718a3abfaab24749cb974a0bd8ecf68a,"['https://github.com/kronotop/kronotop/commit/f0376680f5b066951cb02fe1c198f60032a0be3a', 'https://github.com/kronotop/kronotop/commit/6111512e718a3abfaab24749cb974a0bd8ecf68a', 'https://github.com/kronotop/kronotop/commit/948898fcd7faa64e7fc0d0fc77b52e017767f928']",25,0,25,274,2.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,1,"kronotop/src/test/java/com/kronotop/redis/BaseHandlerTest.java: [Replace Variable With Attribute(4), Change Variable Type(4), Remove Parameter(4), Change Method Access Modifier(3), Rename Method(2), Remove Method Modifier(1), Move Method(1)]"
com.kronotop.redis.handlers.connection.AuthHandler,execute,108 -> 139,b2a4200fad09201fab03f9c11e87ee5db9ffd051 -> f2341d612706e3590941d318e02d55a2862406af,"['https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/f2341d612706e3590941d318e02d55a2862406af']",0,0,0,646,6.0,5.0,43.0,43.0,16.0,16.0,8.0,8.0,16,kronotop/src/main/java/com/kronotop/redis/handlers/connection/AuthHandler.java: [Move Class(1)] kronotop/src/test/java/com/kronotop/redis/handlers/connection/AuthHandlerTest.java: [Move Class(1)] kronotop/src/test/java/com/kronotop/redis/handlers/connection/AuthHandlerRequirePassTest.java: [Move Method(1)]
com.kronotop.volume.Segment,updateMetadataPosition,95 -> 103,0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc -> c90e3bfa57d77a86466fe9714342511c386dfebe,"['https://github.com/kronotop/kronotop/commit/0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc', 'https://github.com/kronotop/kronotop/commit/c90e3bfa57d77a86466fe9714342511c386dfebe', 'https://github.com/kronotop/kronotop/commit/5f4e5e4c2f95089b50bef05ae4bdebe65f1e9865']",0,0,0,80,2.0,1.0,14.0,14.0,8.0,8.0,2.0,2.0,8,"kronotop/src/main/java/com/kronotop/volume/Segment.java: [Extract Method(6), Change Parameter Type(4), Rename Parameter(4), Remove Parameter(3), Move Attribute(3), Change Class Access Modifier(2), Change Attribute Access Modifier(2), Remove Attribute Modifier(1)]"
com.kronotop.redis.server.CommandHandler,execute,103 -> 139,c90e3bfa57d77a86466fe9714342511c386dfebe -> f2341d612706e3590941d318e02d55a2862406af,"['https://github.com/kronotop/kronotop/commit/fab201dc6575062858d6eab93af9a150fd74c87a', 'https://github.com/kronotop/kronotop/commit/eb652d4fc806c2fadc196492e54abe0cda6ec87f', 'https://github.com/kronotop/kronotop/commit/2c9b6304561bc015c85d2d48e282e43914755521', 'https://github.com/kronotop/kronotop/commit/2f30580cd6f68119a334eb1bd046e5866bd6d766', 'https://github.com/kronotop/kronotop/commit/c90e3bfa57d77a86466fe9714342511c386dfebe', 'https://github.com/kronotop/kronotop/commit/f2341d612706e3590941d318e02d55a2862406af']",0,0,0,646,6.0,5.0,36.0,36.0,16.0,16.0,9.0,9.0,31,"kronotop/src/main/java/com/kronotop/redis/server/CommandHandler.java: [Extract Method(224), Rename Variable(8), Inline Variable(7), Parameterize Variable(4)]"
com.kronotop.core.cluster.coordinator.CoordinatorService$CoordinatorEventsJournalWatcher,run,17 -> 22,866d359e78d55c68b83e8f463fe03a051ae83959 -> 4118cff51395ca4ef5e934da70f5b9433f0df25b,"['https://github.com/kronotop/kronotop/commit/866d359e78d55c68b83e8f463fe03a051ae83959', 'https://github.com/kronotop/kronotop/commit/4118cff51395ca4ef5e934da70f5b9433f0df25b', 'https://github.com/kronotop/kronotop/commit/63973609f41895499756e4c5ddbf70e1625d05f2']",24,23,1,79,6.0,5.0,29.0,29.0,16.0,16.0,5.0,5.0,16,"kronotop/src/main/java/com/kronotop/core/cluster/coordinator/CoordinatorService.java: [Extract Class(5), Invert Condition(2), Move Attribute(2), Move And Rename Class(1)]"
com.kronotop.core.cluster.coordinator.CoordinatorService,completeAssignShardTask,17 -> 22,866d359e78d55c68b83e8f463fe03a051ae83959 -> 4118cff51395ca4ef5e934da70f5b9433f0df25b,"['https://github.com/kronotop/kronotop/commit/866d359e78d55c68b83e8f463fe03a051ae83959', 'https://github.com/kronotop/kronotop/commit/4118cff51395ca4ef5e934da70f5b9433f0df25b']",396,290,106,79,5.0,5.0,5.0,4.0,7.0,6.0,1.0,1.0,7,"kronotop/src/main/java/com/kronotop/core/cluster/coordinator/CoordinatorService.java: [Extract Class(5), Invert Condition(2), Move Attribute(2), Move And Rename Class(1)]"
com.kronotop.NamespaceUtils,open,105 -> 164,6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0 -> 10b44c6dd4a39973beba45e0c2ccc73e88d21afa,"['https://github.com/kronotop/kronotop/commit/1f3bce618683711f47478136f32d57a0782f7047', 'https://github.com/kronotop/kronotop/commit/6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0', 'https://github.com/kronotop/kronotop/commit/10b44c6dd4a39973beba45e0c2ccc73e88d21afa']",1,0,1,1,5.0,5.0,15.0,14.0,8.0,6.0,3.0,3.0,15,kronotop/src/main/java/com/kronotop/NamespaceUtils.java: [Extract Method(27)]
com.kronotop.cluster.MembershipService,processMemberJoinEvent,108 -> 109,b2a4200fad09201fab03f9c11e87ee5db9ffd051 -> 08d741ec79cd5537581a97dfa551814c18bfa4e6,"['https://github.com/kronotop/kronotop/commit/c90e3bfa57d77a86466fe9714342511c386dfebe', 'https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/08d741ec79cd5537581a97dfa551814c18bfa4e6', 'https://github.com/kronotop/kronotop/commit/2b8b62d5d0c96b4cd0f97bf29470753b43b0442f', 'https://github.com/kronotop/kronotop/commit/7b444e2c850fb42183297990bb989b7546adbc5d']",28,4,24,100,10.0,9.0,11.0,11.0,11.0,11.0,1.0,1.0,8,"kronotop/src/main/java/com/kronotop/cluster/MembershipService.java: [Change Return Type(16), Extract Method(9), Remove Thrown Exception Type(9), Move And Inline Method(9), Change Variable Type(8), Parameterize Variable(6), Rename Variable(6), Change Method Access Modifier(4), Add Parameter Annotation(4), Extract Variable(3), Rename Attribute(2), Remove Parameter(2), Move And Rename Method(2), Move Attribute(1), Add Method Modifier(1), Add Parameter(1)]"
com.kronotop.volume.replication.ReplicationSlot,load,111 -> 130,1a02b36acf1820cbba32152b9e0dc70f83d649ba -> 86cc818f36ceb62d4f449d413d59651546c6fcf9,"['https://github.com/kronotop/kronotop/commit/1a02b36acf1820cbba32152b9e0dc70f83d649ba', 'https://github.com/kronotop/kronotop/commit/86cc818f36ceb62d4f449d413d59651546c6fcf9']",146,134,12,57,7.0,4.0,8.0,3.0,4.0,5.0,2.0,1.0,4,"kronotop/src/main/java/com/kronotop/volume/replication/ReplicationSlotNotFoundException.java: [Rename Class(1)] kronotop/src/main/java/com/kronotop/volume/replication/ReplicationSlot.java: [Extract Method(32), Rename Variable(12), Add Parameter(9), Remove Parameter(9), Parameterize Variable(4), Change Return Type(4), Add Class Annotation(3)]"
com.kronotop.KronotopTestInstance,start,108 -> 111,b2a4200fad09201fab03f9c11e87ee5db9ffd051 -> 1a02b36acf1820cbba32152b9e0dc70f83d649ba,"['https://github.com/kronotop/kronotop/commit/9f7c76a71454bb363864bb5c728215fe742bacd9', 'https://github.com/kronotop/kronotop/commit/7afa4760eb2176657795f4cfa123da24d1c8bfd4', 'https://github.com/kronotop/kronotop/commit/509435cab557b94d052f88b3a45c51a3acb1f3b5', 'https://github.com/kronotop/kronotop/commit/0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc', 'https://github.com/kronotop/kronotop/commit/2f30580cd6f68119a334eb1bd046e5866bd6d766', 'https://github.com/kronotop/kronotop/commit/c90e3bfa57d77a86466fe9714342511c386dfebe', 'https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/1a02b36acf1820cbba32152b9e0dc70f83d649ba', 'https://github.com/kronotop/kronotop/commit/3933a42bf18e452ecfb2697ff838dd90098d6e7b', 'https://github.com/kronotop/kronotop/commit/8c62d3d41b81e4689ff81be2eef4bd99cacfcea1']",73,55,18,139,4.0,2.0,12.0,11.0,11.0,10.0,2.0,2.0,4,"kronotop/src/test/java/com/kronotop/KronotopTestInstance.java: [Extract Method(10), Change Variable Type(4)]"
com.kronotop.cluster.MembershipService,updateMemberStatusAndLeftCluster,108 -> 109,b2a4200fad09201fab03f9c11e87ee5db9ffd051 -> 08d741ec79cd5537581a97dfa551814c18bfa4e6,"['https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/08d741ec79cd5537581a97dfa551814c18bfa4e6']",28,4,24,100,5.0,4.0,12.0,12.0,11.0,10.0,2.0,2.0,11,"kronotop/src/main/java/com/kronotop/cluster/MembershipService.java: [Change Return Type(16), Extract Method(9), Remove Thrown Exception Type(9), Move And Inline Method(9), Change Variable Type(8), Parameterize Variable(6), Rename Variable(6), Change Method Access Modifier(4), Add Parameter Annotation(4), Extract Variable(3), Rename Attribute(2), Remove Parameter(2), Move And Rename Method(2), Move Attribute(1), Add Method Modifier(1), Add Parameter(1)]"
com.kronotop.volume.replication.ReplicationSlot,slotKey,111 -> 130,1a02b36acf1820cbba32152b9e0dc70f83d649ba -> 86cc818f36ceb62d4f449d413d59651546c6fcf9,"['https://github.com/kronotop/kronotop/commit/1a02b36acf1820cbba32152b9e0dc70f83d649ba', 'https://github.com/kronotop/kronotop/commit/86cc818f36ceb62d4f449d413d59651546c6fcf9']",146,134,12,57,4.0,4.0,4.0,3.0,7.0,5.0,1.0,1.0,7,"kronotop/src/main/java/com/kronotop/volume/replication/ReplicationSlotNotFoundException.java: [Rename Class(1)] kronotop/src/main/java/com/kronotop/volume/replication/ReplicationSlot.java: [Extract Method(32), Rename Variable(12), Add Parameter(9), Remove Parameter(9), Parameterize Variable(4), Change Return Type(4), Add Class Annotation(3)]"
com.kronotop.volume.replication.ReplicationSlot,compute,111 -> 130,1a02b36acf1820cbba32152b9e0dc70f83d649ba -> 86cc818f36ceb62d4f449d413d59651546c6fcf9,"['https://github.com/kronotop/kronotop/commit/1a02b36acf1820cbba32152b9e0dc70f83d649ba', 'https://github.com/kronotop/kronotop/commit/86cc818f36ceb62d4f449d413d59651546c6fcf9']",146,134,12,57,7.0,4.0,11.0,3.0,7.0,5.0,2.0,1.0,7,"kronotop/src/main/java/com/kronotop/volume/replication/ReplicationSlotNotFoundException.java: [Rename Class(1)] kronotop/src/main/java/com/kronotop/volume/replication/ReplicationSlot.java: [Extract Method(32), Rename Variable(12), Add Parameter(9), Remove Parameter(9), Parameterize Variable(4), Change Return Type(4), Add Class Annotation(3)]"
com.kronotop.volume.Volume,Volume,95 -> 108,0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc -> b2a4200fad09201fab03f9c11e87ee5db9ffd051,"['https://github.com/kronotop/kronotop/commit/00ffc5be77f706507d41aa41cc1c3cbfac4407b9', 'https://github.com/kronotop/kronotop/commit/0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc', 'https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/b88cd9048320537c135b52267e84db3cceed5909', 'https://github.com/kronotop/kronotop/commit/86cc818f36ceb62d4f449d413d59651546c6fcf9']",14,7,7,480,3.0,3.0,6.0,7.0,6.0,3.0,1.0,1.0,5,"kronotop/src/main/java/com/kronotop/volume/Volume.java: [Extract Method(44), Rename Variable(12), Rename Method(8), Inline Variable(7), Add Parameter(6), Extract Class(5), Change Variable Type(4), Change Return Type(4), Move Attribute(4), Add Thrown Exception Type(3), Rename Attribute(2), Change Attribute Access Modifier(2), Add Attribute Annotation(1)] kronotop/src/main/java/com/kronotop/volume/VolumeMetadata.java: [Change Return Type(4), Change Attribute Type(2), Add Attribute Annotation(2), Remove Attribute Annotation(2), Move Attribute(2)] kronotop/src/test/java/com/kronotop/volume/VolumeTest.java: [Rename Variable(8), Inline Variable(5), Extract Variable(5), Extract Class(5), Change Attribute Access Modifier(5), Change Variable Type(4), Move Attribute(3), Rename Method(2), Extract Superclass(2), Pull Up Attribute(2), Move And Rename Method(1)]"
com.kronotop.cluster.handlers.DescribeClusterSubcommand,execute,109 -> 112,08d741ec79cd5537581a97dfa551814c18bfa4e6 -> 2b8b62d5d0c96b4cd0f97bf29470753b43b0442f,"['https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/08d741ec79cd5537581a97dfa551814c18bfa4e6', 'https://github.com/kronotop/kronotop/commit/2b8b62d5d0c96b4cd0f97bf29470753b43b0442f', 'https://github.com/kronotop/kronotop/commit/61ce8ece085f41d19b28f258874ad762c3724411', 'https://github.com/kronotop/kronotop/commit/f2341d612706e3590941d318e02d55a2862406af']",0,0,0,51,11.0,10.0,19.0,16.0,13.0,12.0,4.0,3.0,14,"kronotop/src/main/java/com/kronotop/cluster/handlers/DescribeClusterSubcommand.java: [Extract And Move Method(7), Change Method Access Modifier(1), Pull Up Method(1)]"
com.kronotop.cluster.MemberEvent,MemberEvent,103 -> 111,c90e3bfa57d77a86466fe9714342511c386dfebe -> 1a02b36acf1820cbba32152b9e0dc70f83d649ba,"['https://github.com/kronotop/kronotop/commit/c90e3bfa57d77a86466fe9714342511c386dfebe', 'https://github.com/kronotop/kronotop/commit/1a02b36acf1820cbba32152b9e0dc70f83d649ba']",18,2,16,139,1.0,1.0,5.0,4.0,2.0,0.0,1.0,1.0,2,"kronotop/src/main/java/com/kronotop/cluster/MemberEvent.java: [Add Method Annotation(9), Extract Class(9), Rename Method(4), Change Parameter Type(4), Move Attribute(3), Change Class Access Modifier(2), Extract Superclass(2), Move Method(2), Rename Parameter(2), Move And Rename Method(2), Push Down Method(1)] kronotop/src/main/java/com/kronotop/cluster/MemberEventLegacy.java: [Extract Class(8), Change Parameter Type(4), Move Attribute(3), Move Method(2), Move And Rename Method(2)]"
com.kronotop.core.cluster.coordinator.CoordinatorService,reassignShardOwnership,17 -> 22,866d359e78d55c68b83e8f463fe03a051ae83959 -> 4118cff51395ca4ef5e934da70f5b9433f0df25b,"['https://github.com/kronotop/kronotop/commit/866d359e78d55c68b83e8f463fe03a051ae83959', 'https://github.com/kronotop/kronotop/commit/4118cff51395ca4ef5e934da70f5b9433f0df25b']",396,290,106,79,12.0,13.0,11.0,9.0,13.0,13.0,1.0,1.0,13,"kronotop/src/main/java/com/kronotop/core/cluster/coordinator/CoordinatorService.java: [Extract Class(5), Invert Condition(2), Move Attribute(2), Move And Rename Class(1)]"
com.kronotop.cluster.Member,equals,103 -> 108,c90e3bfa57d77a86466fe9714342511c386dfebe -> b2a4200fad09201fab03f9c11e87ee5db9ffd051,"['https://github.com/kronotop/kronotop/commit/1f3bce618683711f47478136f32d57a0782f7047', 'https://github.com/kronotop/kronotop/commit/c90e3bfa57d77a86466fe9714342511c386dfebe', 'https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051']",23,20,3,480,1.0,1.0,9.0,9.0,4.0,2.0,3.0,3.0,4,"kronotop/src/main/java/com/kronotop/cluster/Member.java: [Remove Variable Modifier(4), Encapsulate Attribute(3), Rename Method(2), Rename Attribute(2)] kronotop/src/main/java/com/kronotop/cluster/MemberEvent.java: [Add Method Annotation(9), Extract Class(9), Rename Method(4), Change Parameter Type(4), Move Attribute(3), Change Class Access Modifier(2), Extract Superclass(2), Move Method(2), Rename Parameter(2), Move And Rename Method(2), Push Down Method(1)] kronotop/src/main/java/com/kronotop/cluster/MemberJoinEvent.java: [Remove Parameter(6), Change Method Access Modifier(4), Rename Parameter(4), Add Parameter(3)] kronotop/src/main/java/com/kronotop/cluster/MemberLeftEvent.java: [Remove Parameter(6), Change Method Access Modifier(4), Rename Parameter(4), Add Parameter(3)] kronotop/src/main/java/com/kronotop/cluster/MembershipService.java: [Rename Variable(16), Rename Parameter(8), Change Parameter Type(8), Inline Variable(7), Rename Method(6), Extract Variable(5), Change Variable Type(4), Rename Attribute(2)] kronotop/src/main/java/com/kronotop/cluster/MemberEventLegacy.java: [Extract Class(8), Change Parameter Type(4), Move Attribute(3), Move Method(2), Move And Rename Method(2)]"
com.kronotop.sql.backend.ddl.altertable.BaseAlterType,findColumnIndex,66 -> 77,19e48f7333a0c2909b303d493ae15b31bdd166c1 -> fb7a317ff731eb3cbde3aebb0f06fc6fb84ebec8,"['https://github.com/kronotop/kronotop/commit/19e48f7333a0c2909b303d493ae15b31bdd166c1', 'https://github.com/kronotop/kronotop/commit/fb7a317ff731eb3cbde3aebb0f06fc6fb84ebec8']",2,1,1,161,4.0,4.0,10.0,10.0,7.0,6.0,3.0,3.0,7,"kronotop/src/main/java/com/kronotop/sql/backend/ddl/altertable/BaseAlterType.java: [Rename Parameter(2), Change Method Access Modifier(1), Pull Up Method(1)]"
com.kronotop.cluster.handlers.BaseKrAdminSubcommandHandler,readMemberId,109 -> 136,08d741ec79cd5537581a97dfa551814c18bfa4e6 -> 37a600d21debadb0ee20e1632392c4d7c71feeec,"['https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051', 'https://github.com/kronotop/kronotop/commit/08d741ec79cd5537581a97dfa551814c18bfa4e6', 'https://github.com/kronotop/kronotop/commit/37a600d21debadb0ee20e1632392c4d7c71feeec']",0,0,0,78,4.0,5.0,13.0,13.0,6.0,5.0,3.0,3.0,3,"kronotop/src/main/java/com/kronotop/cluster/handlers/BaseKrAdminSubcommandHandler.java: [Extract And Move Method(24), Localize Parameter(4), Rename Parameter(4), Change Return Type(4), Change Variable Type(4), Change Method Access Modifier(3), Push Down Method(2), Add Parameter(1), Pull Up Method(1), Move Method(1)]"
com.kronotop.volume.handlers.protocol.BaseMessage,readBytes,112 -> 128,2b8b62d5d0c96b4cd0f97bf29470753b43b0442f -> b88cd9048320537c135b52267e84db3cceed5909,"['https://github.com/kronotop/kronotop/commit/2b8b62d5d0c96b4cd0f97bf29470753b43b0442f', 'https://github.com/kronotop/kronotop/commit/b88cd9048320537c135b52267e84db3cceed5909', 'https://github.com/kronotop/kronotop/commit/f2341d612706e3590941d318e02d55a2862406af', 'https://github.com/kronotop/kronotop/commit/6546159a52986f7c92196c1f74317a64f1330741']",0,0,0,39,3.0,2.0,6.0,6.0,4.0,4.0,1.0,1.0,4,"kronotop/src/main/java/com/kronotop/volume/handlers/protocol/BaseMessage.java: [Extract Method(7), Pull Up Method(2), Change Method Access Modifier(2), Extract Superclass(1), Pull Up Attribute(1), Change Attribute Access Modifier(1)]"
com.kronotop.volume.SegmentMetadata,SegmentMetadata,105 -> 109,6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0 -> 08d741ec79cd5537581a97dfa551814c18bfa4e6,"['https://github.com/kronotop/kronotop/commit/6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0', 'https://github.com/kronotop/kronotop/commit/08d741ec79cd5537581a97dfa551814c18bfa4e6']",158,144,14,100,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,2,"kronotop/src/test/java/com/kronotop/volume/SegmentMetadataTest.java: [Move Class(1)] kronotop/src/main/java/com/kronotop/volume/SegmentMetadata.java: [Extract Class(13), Change Method Access Modifier(9), Move Method(7), Move Attribute(5), Change Class Access Modifier(2), Move And Rename Method(2), Change Return Type(2), Add Parameter(2), Remove Parameter(1)]"
com.kronotop.redis.cluster.SlotsSubcommand,execute,78 -> 84,ae552af1a941c46b50c36c69fa6d45e276294924 -> 69d9b687164a2c4aa887ce8b54fe84ba01646463,"['https://github.com/kronotop/kronotop/commit/ae552af1a941c46b50c36c69fa6d45e276294924', 'https://github.com/kronotop/kronotop/commit/69d9b687164a2c4aa887ce8b54fe84ba01646463']",32,5,27,8,12.0,8.0,34.0,15.0,13.0,8.0,5.0,2.0,13,kronotop/src/main/java/com/kronotop/redis/cluster/SlotsSubcommand.java: [Move Method(1)]
com.kronotop.core.cluster.coordinator.CoordinatorService,assignShardOwnership,17 -> 22,866d359e78d55c68b83e8f463fe03a051ae83959 -> 4118cff51395ca4ef5e934da70f5b9433f0df25b,"['https://github.com/kronotop/kronotop/commit/866d359e78d55c68b83e8f463fe03a051ae83959', 'https://github.com/kronotop/kronotop/commit/4118cff51395ca4ef5e934da70f5b9433f0df25b']",396,290,106,79,12.0,13.0,12.0,10.0,14.0,14.0,1.0,1.0,14,"kronotop/src/main/java/com/kronotop/core/cluster/coordinator/CoordinatorService.java: [Extract Class(5), Invert Condition(2), Move Attribute(2), Move And Rename Class(1)]"
com.kronotop.volume.VolumeConfigGenerator,newRedisShardVolumeConfig,128 -> 136,b88cd9048320537c135b52267e84db3cceed5909 -> 37a600d21debadb0ee20e1632392c4d7c71feeec,"['https://github.com/kronotop/kronotop/commit/c4d23420bf93acf1869e758a32a0953187122298', 'https://github.com/kronotop/kronotop/commit/b88cd9048320537c135b52267e84db3cceed5909', 'https://github.com/kronotop/kronotop/commit/37a600d21debadb0ee20e1632392c4d7c71feeec']",4,1,3,78,5.0,5.0,7.0,6.0,5.0,4.0,1.0,1.0,5,kronotop/src/main/java/com/kronotop/volume/VolumeConfigGenerator.java: [Extract Method(6)]
com.kronotop.volume.Volume,getAndIncreaseSegmentId,95 -> 96,0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc -> 2c9b6304561bc015c85d2d48e282e43914755521,"['https://github.com/kronotop/kronotop/commit/0d2f3ad98b192c528ba6ea4f2d3566b5a07104dc', 'https://github.com/kronotop/kronotop/commit/2c9b6304561bc015c85d2d48e282e43914755521', 'https://github.com/kronotop/kronotop/commit/2f30580cd6f68119a334eb1bd046e5866bd6d766', 'https://github.com/kronotop/kronotop/commit/6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0', 'https://github.com/kronotop/kronotop/commit/b2a4200fad09201fab03f9c11e87ee5db9ffd051']",6,4,2,101,2.0,1.0,10.0,10.0,7.0,7.0,2.0,2.0,7,"kronotop/src/main/java/com/kronotop/volume/Volume.java: [Extract Method(44), Rename Variable(12), Rename Method(8), Inline Variable(7), Add Parameter(6), Extract Class(5), Change Variable Type(4), Change Return Type(4), Move Attribute(4), Add Thrown Exception Type(3), Rename Attribute(2), Change Attribute Access Modifier(2), Add Attribute Annotation(1)] kronotop/src/main/java/com/kronotop/volume/VolumeMetadata.java: [Change Return Type(4), Change Attribute Type(2), Add Attribute Annotation(2), Remove Attribute Annotation(2), Move Attribute(2)] kronotop/src/test/java/com/kronotop/volume/VolumeTest.java: [Rename Variable(8), Inline Variable(5), Extract Variable(5), Extract Class(5), Change Attribute Access Modifier(5), Change Variable Type(4), Move Attribute(3), Rename Method(2), Extract Superclass(2), Pull Up Attribute(2), Move And Rename Method(1)]"
com.kronotop.volume.segment.Segment,createOrOpenSegmentMetadataFile,105 -> 136,6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0 -> 37a600d21debadb0ee20e1632392c4d7c71feeec,"['https://github.com/kronotop/kronotop/commit/6e4a5af7e55a58de05243eaf5dfdde69f46ce3a0', 'https://github.com/kronotop/kronotop/commit/37a600d21debadb0ee20e1632392c4d7c71feeec']",6,6,0,78,1.0,2.0,10.0,10.0,5.0,4.0,2.0,2.0,5,"kronotop/src/main/java/com/kronotop/volume/segment/Segment.java: [Change Method Access Modifier(11), Change Return Type(2), Move Class(1), Change Attribute Access Modifier(1)] kronotop/src/test/java/com/kronotop/volume/segment/SegmentMetadataTest.java: [Move Class(1)] kronotop/src/test/java/com/kronotop/volume/segment/SegmentTest.java: [Change Variable Type(4), Rename Variable(4), Move Class(1)] kronotop/src/main/java/com/kronotop/volume/segment/SegmentMetadata.java: [Extract Class(12), Move Method(7), Change Method Access Modifier(7), Move Attribute(5)]"
